qty,Manufacturer,REF,Title,Description,Short Desc,price,selling incl,category ID,In Stock Text,Tax ID,Supplier,Primary image,2nd image,3rd image,BARCODE,length,width (mm),height (mm),weight (grams),delete images
200,TOWER,TTTR31S03,"TOWER Recognition Range, Happy Birthday Sticker Badges, 45 Stickers - 3 Sheets","•Recognise a child's special Birthday with these fun and colourful sticker badges.
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•45 stickers                                                                                                                                                         ","TOWER Recognition Range, Happy Birthday Sticker Badges, 45 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1GlZuhRpbPt6b_BEEABGyqk-eVJL3Y-7_&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR31S07,"TOWER Recognition Range, Happy Birthday Sticker Badges, 105 Stickers - 7 Sheets","•Recognise a child's special Birthday with these fun and colourful sticker badges.
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•105 stickers                                                                                                                                                         ","TOWER Recognition Range, Happy Birthday Sticker Badges, 105 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR31S10,"TOWER Recognition Range, Happy Birthday Sticker Badges Value Pack, 150 Stickers - 10 Sheets","•Recognise a child's special Birthday with these fun and colourful sticker badges.
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack
•150 stickers                                                                                                                                                         ","TOWER Recognition Range, Happy Birthday Sticker Badges Value Pack, 150 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Ik9b_u36iVS4HKVbcOR6MeHh9XhsDZ-t&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR33S03,"TOWER Recognition Range, Mixed Metallic Award Sticker Badges, 45 Stickers - 3 Sheets","•Gold, Silver and Bronze award medal sticker badges are perfect for recognising a childs acheivements in competitive school activities.
•The metallic material has the prestige of a medal or trophy.
•They are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•45 stickers                                                                                                                                                         ","TOWER Recognition Range, Mixed Metallic Award Sticker Badges, 45 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1varrPWfGZNLxxeItQ0HA8-oQ674mgdbm&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR33S07,"TOWER Recognition Range, Mixed Metallic Award Sticker Badges,105 Stickers - 7 Sheets","•Gold, Silver and Bronze award medal sticker badges are perfect for recognising a childs acheivements in competitive school activities.
•The metallic material has the prestige of a medal or trophy.
•They are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•105 stickers                                                                                                                                                         ","TOWER Recognition Range, Mixed Metallic Award Sticker Badges,105 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR33S10,"TOWER Recognition Range, Mixed Metallic Award Sticker Badges Value Pack,150 Stickers - 10 Sheets","•Gold, Silver and Bronze award medal sticker badges are perfect for recognising a childs acheivements in competitive school activities.
•The metallic material has the prestige of a medal or trophy.
•They are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack
•150 stickers                                                                                                                                                         ","TOWER Recognition Range, Mixed Metallic Award Sticker Badges Value Pack,150 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1-xwTbDjHNTBHyXMfBlYESVh9XqBroqsI&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,STR,"TOWER Red Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Red Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Ff_ga355iWsX0fBZyd2CiIJ1dzIJ-oEB&export=download,https://drive.google.com/uc?id=1jZCjFtvWKWLGPswv8VJIzkJAoy0bLNiH&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STRS05,"TOWER Red Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Red Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STRS10,"TOWER Red Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Red Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1AU18vnfzFBRhh3NofzUfunE56-3b4pTl&export=download,https://drive.google.com/uc?id=1xRFGValiLtF7o232OQybsEX0O6oK1xiw&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STB,"TOWER Blue Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Blue Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Ri34wJAgNl0E_KYf8-NXzqt0YGXBlHgF&export=download,https://drive.google.com/uc?id=1thN8ThNp2A9F6SWGrmuQhdS6RWH8XCGw&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STBS05,"TOWER Blue Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Blue Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STBS10,TOWER Blue Stars Value Pack 840 Stickers - 10 Sheets,"•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ",TOWER Blue Stars Value Pack 840 Stickers - 10 Sheets,35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1WXHPzdnjumFj5wd9B6XAmtgAFp-BKydx&export=download,https://drive.google.com/uc?id=18XqV9afzMTKMVsEpODhEA3XCbjjM0h6X&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STY,"TOWER Yellow Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Yellow Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1WLVKyEhWQ7CRjLR9YdRR_xeWHgFcjZhR&export=download,https://drive.google.com/uc?id=1_KdGzidAa947Yk-4F9i3xjHHrKVVeFCk&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STYS05,"TOWER Yellow Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Yellow Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STYS10,TOWER Yellow Stars Value Pack 840 Stickers - 10 Sheets,"•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ",TOWER Yellow Stars Value Pack 840 Stickers - 10 Sheets,35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1i01q9J96J8bFRvmecehXkIKVcVL44AV7&export=download,https://drive.google.com/uc?id=1PJO_KUNNaDfsRbRRsD9Nzu6UzvchAsQU&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STG,"TOWER Green Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Green Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGS05,"TOWER Green Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Green Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGS10,TOWER Green Stars Value Pack 840 Stickers - 10 Sheets,"•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ",TOWER Green Stars Value Pack 840 Stickers - 10 Sheets,35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASS,"TOWER Mixed colour Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Mixed colour Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1mEhdCxsXrGLSXWf3126m7hvvcTs4bIk2&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSS05,"TOWER Mixed colour Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Mixed colour Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSS10,"TOWER Mixed colour Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Mixed colour Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1vqshMI5wV9_v7IcfNurREcHVKvubWDK_&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFR,"TOWER Neon Red Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Neon Red Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1PVjQRmvpUonUnn1_S8Ccx3eGnzwj2woe&export=download,https://drive.google.com/uc?id=1iuV3RFUR7GcACFVy7hLuTBR_G6SKpglF&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFRS05,"TOWER Neon Red Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Neon Red Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFRS10,"TOWER Neon Red Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Neon Red Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=11C3BDnOIg6q6jULyMvhILiD9i3pnU2Jo&export=download,https://drive.google.com/uc?id=1xYny5mIpohUo4HX6xBVJnzNArW7_i0Pd&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFO,"TOWER Neon Orange Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Neon Orange Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1IDYBxNYpPvMD00epSNpplEug5F_BaB07&export=download,https://drive.google.com/uc?id=1TyauF3GVJnuzQy2AqyjRfI1PSzbzWBub&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFOS05,"TOWER Neon Orange Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Neon Orange Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFOS10,"TOWER Neon Orange Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Neon Orange Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1TTZkSHZWywcUFc6Kv41WvIHSU2RaYfDJ&export=download,https://drive.google.com/uc?id=1GBOk5sV_LIXV_JhDm5WabG7PB92pN8ld&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFP,"TOWER Neon Pink Stars,168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Neon Pink Stars,168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=19SM0hdtedlt6Q6o8_H3OF56WJIipvipL&export=download,https://drive.google.com/uc?id=1iDDtfCffcRPat2Elrsglr3o7PCFSGiw7&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFPS05,"TOWER Neon Pink Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Neon Pink Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFPS10,"TOWER Neon Pink Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Neon Pink Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1htURqfdE7wWp7OGPqWft6p-Omh6VIVKi&export=download,https://drive.google.com/uc?id=1dB7-Z4qrGTHD_UTOT-acZYPBs9BJt25x&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFG,"TOWER Neon Green Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Neon Green Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=11_s23GwZO3gEQLYOSuLchOVodc36Slhk&export=download,https://drive.google.com/uc?id=1gCylR_3SRulxtUXO2rCZHR6kywAVFkj7&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFGS05,"TOWER Neon Green Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Neon Green Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFGS10,"TOWER Neon Green Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Neon Green Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Uot5ijWL0u1jWf7gQJCQABjYDgApAkQE&export=download,https://drive.google.com/uc?id=1ZeHjG2FlLApkLaveQcCSrku8YGq8pNnd&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFL,"TOWER Neon Lime Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Neon Lime Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1HjXWIJq-PDSiLVlonWaW32F0zYnG4FDd&export=download,https://drive.google.com/uc?id=1EBdSSELXAOOgWZbVeKkw7aoQRt8nuVx3&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STFLS05,"TOWER Neon Lime Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Neon Lime Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
